Question_item,Instruction Prompt_Item,Model_Item,Question,Instruction Prompt,Model,Dataset,Visualization,Task,Question_Answer
2,1,1,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v1.txt,gpt-4o,LineChart.csv,Line Chart,Find Extremum,April
2,1,2,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v1.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Extremum,April
2,1,3,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v1.txt,o1,LineChart.csv,Line Chart,Find Extremum,April
2,1,4,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v1.txt,o1-mini,LineChart.csv,Line Chart,Find Extremum,April
2,2,1,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v2.txt,gpt-4o,LineChart.csv,Line Chart,Find Extremum,April
2,2,2,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v2.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Extremum,April
2,2,3,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v2.txt,o1,LineChart.csv,Line Chart,Find Extremum,April
2,2,4,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v2.txt,o1-mini,LineChart.csv,Line Chart,Find Extremum,April
2,3,1,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v3.txt,gpt-4o,LineChart.csv,Line Chart,Find Extremum,April
2,3,2,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v3.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Extremum,April
2,3,3,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v3.txt,o1,LineChart.csv,Line Chart,Find Extremum,April
2,3,4,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v3.txt,o1-mini,LineChart.csv,Line Chart,Find Extremum,April
2,4,1,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v4.txt,gpt-4o,LineChart.csv,Line Chart,Find Extremum,April
2,4,2,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v4.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Extremum,April
2,4,3,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v4.txt,o1,LineChart.csv,Line Chart,Find Extremum,April
2,4,4,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v4.txt,o1-mini,LineChart.csv,Line Chart,Find Extremum,April
2,5,1,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v5.txt,gpt-4o,LineChart.csv,Line Chart,Find Extremum,April
2,5,2,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v5.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Extremum,April
2,5,3,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v5.txt,o1,LineChart.csv,Line Chart,Find Extremum,April
2,5,4,In which month was the price of a barrel of oil the lowest in 2020?,LineChart_Prompt_v5.txt,o1-mini,LineChart.csv,Line Chart,Find Extremum,April
3,1,1,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v1.txt,gpt-4o,LineChart.csv,Line Chart,Determine Range,40.97
3,1,2,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v1.txt,gpt-4o-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,1,3,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v1.txt,o1,LineChart.csv,Line Chart,Determine Range,40.97
3,1,4,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v1.txt,o1-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,2,1,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v2.txt,gpt-4o,LineChart.csv,Line Chart,Determine Range,40.97
3,2,2,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v2.txt,gpt-4o-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,2,3,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v2.txt,o1,LineChart.csv,Line Chart,Determine Range,40.97
3,2,4,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v2.txt,o1-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,3,1,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v3.txt,gpt-4o,LineChart.csv,Line Chart,Determine Range,40.97
3,3,2,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v3.txt,gpt-4o-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,3,3,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v3.txt,o1,LineChart.csv,Line Chart,Determine Range,40.97
3,3,4,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v3.txt,o1-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,4,1,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v4.txt,gpt-4o,LineChart.csv,Line Chart,Determine Range,40.97
3,4,2,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v4.txt,gpt-4o-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,4,3,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v4.txt,o1,LineChart.csv,Line Chart,Determine Range,40.97
3,4,4,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v4.txt,o1-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,5,1,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v5.txt,gpt-4o,LineChart.csv,Line Chart,Determine Range,40.97
3,5,2,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v5.txt,gpt-4o-mini,LineChart.csv,Line Chart,Determine Range,40.97
3,5,3,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v5.txt,o1,LineChart.csv,Line Chart,Determine Range,40.97
3,5,4,What was the price range of a barrel of oil in 2020?,LineChart_Prompt_v5.txt,o1-mini,LineChart.csv,Line Chart,Determine Range,40.97
4,1,1,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v1.txt,gpt-4o,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,1,2,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v1.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,1,3,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v1.txt,o1,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,1,4,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v1.txt,o1-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,2,1,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v2.txt,gpt-4o,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,2,2,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v2.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,2,3,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v2.txt,o1,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,2,4,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v2.txt,o1-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,3,1,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v3.txt,gpt-4o,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,3,2,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v3.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,3,3,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v3.txt,o1,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,3,4,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v3.txt,o1-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,4,1,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v4.txt,gpt-4o,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,4,2,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v4.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,4,3,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v4.txt,o1,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,4,4,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v4.txt,o1-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,5,1,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v5.txt,gpt-4o,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,5,2,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v5.txt,gpt-4o-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,5,3,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v5.txt,o1,LineChart.csv,Line Chart,Find Correlations/Trends,falling
4,5,4,What was the trend of the price of a barrel of oil from January to April 2020?,LineChart_Prompt_v5.txt,o1-mini,LineChart.csv,Line Chart,Find Correlations/Trends,falling
5,1,1,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v1.txt,gpt-4o,LineChart.csv,Line Chart,Make Comparisons,23.08
5,1,2,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v1.txt,gpt-4o-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,1,3,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v1.txt,o1,LineChart.csv,Line Chart,Make Comparisons,23.08
5,1,4,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v1.txt,o1-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,2,1,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v2.txt,gpt-4o,LineChart.csv,Line Chart,Make Comparisons,23.08
5,2,2,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v2.txt,gpt-4o-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,2,3,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v2.txt,o1,LineChart.csv,Line Chart,Make Comparisons,23.08
5,2,4,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v2.txt,o1-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,3,1,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v3.txt,gpt-4o,LineChart.csv,Line Chart,Make Comparisons,23.08
5,3,2,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v3.txt,gpt-4o-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,3,3,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v3.txt,o1,LineChart.csv,Line Chart,Make Comparisons,23.08
5,3,4,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v3.txt,o1-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,4,1,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v4.txt,gpt-4o,LineChart.csv,Line Chart,Make Comparisons,23.08
5,4,2,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v4.txt,gpt-4o-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,4,3,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v4.txt,o1,LineChart.csv,Line Chart,Make Comparisons,23.08
5,4,4,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v4.txt,o1-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,5,1,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v5.txt,gpt-4o,LineChart.csv,Line Chart,Make Comparisons,23.08
5,5,2,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v5.txt,gpt-4o-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
5,5,3,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v5.txt,o1,LineChart.csv,Line Chart,Make Comparisons,23.08
5,5,4,About how much did the price of a barrel of oil rise from April to September in 2020?,LineChart_Prompt_v5.txt,o1-mini,LineChart.csv,Line Chart,Make Comparisons,23.08
