Question_item,Instruction Prompt_Item,Model_Item,Question,Instruction Prompt,Model,Dataset,Visualization,Task,Question_Answer
42,1,2,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v1.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,1,3,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v1.txt,o1,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,1,4,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v1.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,2,1,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v2.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,2,2,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v2.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,2,3,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v2.txt,o1,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,2,4,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v2.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,3,1,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v3.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,3,2,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v3.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,3,3,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v3.txt,o1,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,3,4,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v3.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,4,1,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v4.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,4,2,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v4.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,4,3,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v4.txt,o1,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,4,4,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v4.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,5,1,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v5.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,5,2,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v5.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,5,3,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v5.txt,o1,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
42,5,4,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum?",StackedAreaChart_Prompt_v5.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Extremum,2012
44,1,1,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v1.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,1,2,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v1.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,1,3,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v1.txt,o1,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,1,4,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v1.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,2,1,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v2.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,2,2,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v2.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,2,3,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v2.txt,o1,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,2,4,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v2.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,3,1,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v3.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,3,2,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v3.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,3,3,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v3.txt,o1,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,3,4,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v3.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,4,1,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v4.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,4,2,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v4.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,4,3,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v4.txt,o1,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,4,4,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v4.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,5,1,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v5.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,5,2,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v5.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,5,3,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v5.txt,o1,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
44,5,4,What was the trend of the number of girls named 'Isla' from 2009 to 2012?,StackedAreaChart_Prompt_v5.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Find Correlations/Trends,rising
45,1,1,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v1.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,1,2,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v1.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,1,3,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v1.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,1,4,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v1.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,2,1,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v2.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,2,2,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v2.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,2,3,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v2.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,2,4,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v2.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,3,1,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v3.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,3,2,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v3.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,3,3,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v3.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,3,4,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v3.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,4,1,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v4.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,4,2,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v4.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,4,3,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v4.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,4,4,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v4.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,5,1,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v5.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,5,2,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v5.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,5,3,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v5.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
45,5,4,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013.",StackedAreaChart_Prompt_v5.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,1,1,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v1.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,1,2,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v1.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,1,3,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v1.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,1,4,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v1.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,2,1,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v2.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,2,2,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v2.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,2,3,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v2.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,2,4,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v2.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,3,1,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v3.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,3,2,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v3.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,3,3,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v3.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,3,4,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v3.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,4,1,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v4.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,4,2,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v4.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,4,3,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v4.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,4,4,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v4.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,5,1,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v5.txt,gpt-4o,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,5,2,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v5.txt,gpt-4o-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,5,3,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v5.txt,o1,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
46,5,4,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'.",StackedAreaChart_Prompt_v5.txt,o1-mini,StackedArea.csv,Stacked Area Chart,Make Comparisons,No
